Location ID,Store Name,Store Number,Chain Name,Division Number,Address,City,State,Full Address,ZIP Code,isVerified,Latitude,Longitude
02900572,Kroger - Chesapeake Kroger,00572,KROGER,29,309 Battlefield Blvd S,Chesapeake,VA,"309 Battlefield Blvd S, Chesapeake, VA, USA",23322,True,36.7148589,-76.23723009999999
02900580,Kroger - North Main Suffolk,00580,KROGER,29,1401 N Main St,Suffolk,VA,"1401 N Main St, Suffolk, VA, USA",23434,True,36.749237,-76.58547279999999
09700051,Harris Teeter - Hanbury Village,00051,HART,97,237 Hanbury Rd E,CHESAPEAKE,VA,"237 Hanbury Rd E, CHESAPEAKE, VA, USA",23322,True,36.6857105,-76.2248271
09700266,Harris Teeter - Currituck Club,00266,HART,97,601 Currituck Clubhouse Dr,COROLLA,NC,"601 Currituck Clubhouse Dr, COROLLA, NC, USA",27927,True,36.303055,-75.80645419999999
02900406,Kroger - Appomattox,00406,KROGER,29,7789 Richmond Hwy,Appomattox,VA,"7789 Richmond Hwy, Appomattox, VA, USA",24522,True,37.3647978,-78.8443339
02900404,Kroger - Lexington,00404,KROGER,29,422 E Nelson St,Lexington,VA,"422 E Nelson St, Lexington, VA, USA",24450,True,37.7808768,-79.4361691
02900408,Kroger - Boonsboro,00408,KROGER,29,4119 Boonsboro Rd,Lynchburg,VA,"4119 Boonsboro Rd, Lynchburg, VA, USA",24503,True,37.4424235,-79.20376949999999
02900326,Kroger - Wards Road,00326,KROGER,29,2012 Wards Rd,Lynchburg,VA,"2012 Wards Rd, Lynchburg, VA, USA",24502,True,37.3749717,-79.18353599999999
02900327,Kroger - Brookville,00327,KROGER,29,7805 Timberlake Rd,Lynchburg,VA,"7805 Timberlake Rd, Lynchburg, VA, USA",24502,True,37.3541562,-79.2268756
02900377,Kroger - Forest,00377,KROGER,29,15069 Forest Rd,Forest,VA,"15069 Forest Rd, Forest, VA, USA",24551,True,37.3640992,-79.2949685
02900118,Kroger - Clifton Forge,00118,KROGER,29,1618 Main St,Clifton Forge,VA,"1618 Main St, Clifton Forge, VA, USA",24422,True,37.8164948,-79.80909989999999
02900364,Kroger - Daleville,00364,KROGER,29,72 Kingston Dr,Daleville,VA,"72 Kingston Dr, Daleville, VA, USA",24083,True,37.3971901,-79.91128259999999
02900391,Kroger - Bonsack,00391,KROGER,29,3970 Valley Gateway Blvd,Roanoke,VA,"3970 Valley Gateway Blvd, Roanoke, VA, USA",24012,True,37.3129433,-79.87998069999999
02900209,Kroger - Hollins,00209,KROGER,29,7223 Williamson Rd,Roanoke,VA,"7223 Williamson Rd, Roanoke, VA, USA",24019,True,37.3454295,-79.9544854
02900322,Kroger - Vinton,00322,KROGER,29,915 Hardy Rd,Vinton,VA,"915 Hardy Rd, Vinton, VA, USA",24179,True,37.2728315,-79.8875856
02900325,Kroger - Towne Square,00325,KROGER,29,5050 Rutgers St Nw,Roanoke,VA,"5050 Rutgers St Nw, Roanoke, VA, USA",24012,True,37.3165918,-79.9643835
02900208,Kroger - Peters Creek Fuel,00208,KROGER,29,3651 Peters Creek Rd NW,Roanoke,VA,"3651 Peters Creek Rd NW, Roanoke, VA, USA",24019,True,37.3259366,-79.99108989999999
02900765,Kroger - Fairlea,00765,KROGER,29,178 Red Oaks Shopping Ctr,Ronceverte,WV,"178 Red Oaks Shopping Ctr, Ronceverte, WV, USA",24970,True,37.768499,-80.4669814
02900400,Kroger - Towers,00400,KROGER,29,614 Brandon Ave Sw,Roanoke,VA,"614 Brandon Ave Sw, Roanoke, VA, USA",24015,True,37.2560611,-79.9560795
02900330,Kroger - Lakeside,00330,KROGER,29,161 Electric Rd,Salem,VA,"161 Electric Rd, Salem, VA, USA",24153,True,37.2960231,-80.02827280000001
02900399,Kroger - Smith Mountain Lake,00399,KROGER,29,80 Westlake Rd,Hardy,VA,"80 Westlake Rd, Hardy, VA, USA",24101,True,37.118036,-79.7187788
02900202,Kroger - Tanglewood,00202,KROGER,29,4488 Electric Rd,Roanoke,VA,"4488 Electric Rd, Roanoke, VA, USA",24018,True,37.2330518,-79.9761906
02900320,Kroger - - Ridgewood Farms,00320,KROGER,29,1925 Electric Rd,Salem,VA,"1925 Electric Rd, Salem, VA, USA",24153,True,37.2643691,-80.03411659999999
02900226,Kroger - Spartan Square,00226,KROGER,29,1477 W Main St,Salem,VA,"1477 W Main St, Salem, VA, USA",24153,True,37.2906689,-80.0830876
02900375,Kroger - Cave Spring Corners,00375,KROGER,29,3971 Brambleton Ave,Roanoke,VA,"3971 Brambleton Ave, Roanoke, VA, USA",24018,True,37.2351474,-80.0087528
02900401,Kroger - Brambleton,00401,KROGER,29,4404 Brambleton Ave,Roanoke,VA,"4404 Brambleton Ave, Roanoke, VA, USA",24018,True,37.2241065,-80.0117822
02900347,Kroger - Rocky Mount,00347,KROGER,29,400 Old Franklin Tpke Ste 110,Rocky Mount,VA,"400 Old Franklin Tpke Ste 110, Rocky Mount, VA, USA",24151,True,37.01167119999999,-79.86580289999999
02900402,Kroger - Gables,00402,KROGER,29,1322 S Main St,Blacksburg,VA,"1322 S Main St, Blacksburg, VA, USA",24060,True,37.2168504,-80.4026406
02900350,Kroger - Martinsville,00350,KROGER,29,240 Commonwealth Blvd W,Martinsville,VA,"240 Commonwealth Blvd W, Martinsville, VA, USA",24112,True,36.6983985,-79.8774584
02900210,Kroger - University City,00210,KROGER,29,903 University City Blvd,Blacksburg,VA,"903 University City Blvd, Blacksburg, VA, USA",24060,True,37.2354887,-80.4352717
02900345,Kroger - Christiansburg,00345,KROGER,29,555 N Franklin St,Christiansburg,VA,"555 N Franklin St, Christiansburg, VA, USA",24073,True,37.1364498,-80.4132867
02900215,Kroger - Fairlawn,00215,KROGER,29,7480 Lee Hwy,Fairlawn,VA,"7480 Lee Hwy, Fairlawn, VA, USA",24141,True,37.14167510000001,-80.5803844
02900734,Kroger - Rainelle,00734,KROGER,29,406 John Raine Dr,Rainelle,WV,"406 John Raine Dr, Rainelle, WV, USA",25962,True,37.9664788,-80.7748185
09700387,Harris Teeter - Shoreside Center,00387,HART,97,5400 N Croatan Hwy Ste A,Kitty Hawk,NC,"5400 N Croatan Hwy Ste A, Kitty Hawk, NC, USA",27949,True,36.0964325,-75.72102389999999
09700175,Harris Teeter - Kill Devil Hills,00175,HART,97,2012 S Croatan Hwy,KILL DEVIL HILLS,NC,"2012 S Croatan Hwy, KILL DEVIL HILLS, NC, USA",27948,True,35.9925465,-75.6516741
09700063,Harris Teeter - Westridge,00063,HART,97,3679 Sunset Ave,Rocky Mount,NC,"3679 Sunset Ave, Rocky Mount, NC, USA",27804,True,35.9626751,-77.85227189999999
09700362,Harris Teeter - University Commons,00362,HART,97,3040 Evans St,Greenville,NC,"3040 Evans St, Greenville, NC, USA",27834,True,35.5790193,-77.38359679999999
09700287,Harris Teeter - Bells Fork Square,00287,HART,97,2120 E Fire Tower Rd Ste 101,Greenville,NC,"2120 E Fire Tower Rd Ste 101, Greenville, NC, USA",27858,True,35.5668513,-77.34872179999999
09700288,Harris Teeter Fuel - Firetower Fuel,00288,HART,97,1900 E Fire Tower Rd,Greenville,NC,"1900 E Fire Tower Rd, Greenville, NC, USA",27858,True,35.5654114,-77.3556373
09700354,Harris Teeter - Heritage Crossing,00354,HART,97,3401 Raleigh Road Pkwy W Ste 10A,Wilson,NC,"3401 Raleigh Road Pkwy W Ste 10A, Wilson, NC, USA",27896,True,35.7418828,-77.96394339999999
09700353,Harris Teeter - Harris Crossing,00353,HART,97,13686 Capital Blvd,WAKE FOREST,NC,"13686 Capital Blvd, WAKE FOREST, NC, USA",27587,True,36.0053053,-78.5182671
09700043,Harris Teeter - Heritage Station,00043,HART,97,3638 Rogers Rd,Wake Forest,NC,"3638 Rogers Rd, Wake Forest, NC, USA",27587,True,35.9442808,-78.5047606
09700367,Harris Teeter - Wakefield Park,00367,HART,97,14520 John Rex Blvd,Raleigh,NC,"14520 John Rex Blvd, Raleigh, NC, USA",27614,True,35.9470354,-78.5428063
09700395,Harris Teeter - Creedmoor Village,00395,HART,97,1432 Brogden Woods Dr,WAKE FOREST,NC,"1432 Brogden Woods Dr, WAKE FOREST, NC, USA",27587,True,35.9909685,-78.69402769999999
09700493,Harris Teeter - Riverview,00493,HART,97,5116 N Roxboro St,Durham,NC,"5116 N Roxboro St, Durham, NC, USA",27704,True,36.0692055,-78.90658270000002
09700136,Harris Teeter - Falls Pointe,00136,HART,97,9600 Falls of Neuse Rd,Raleigh,NC,"9600 Falls of Neuse Rd, Raleigh, NC, USA",27615,True,35.90569929999999,-78.60050290000001
09700254,Harris Teeter - Willowhaven,00254,HART,97,1501 Horton Rd,Durham,NC,"1501 Horton Rd, Durham, NC, USA",27705,True,36.0563174,-78.9308661
09700497,Harris Teeter - North Pointe,00497,HART,97,1802 N Pointe Dr,Durham,NC,"1802 N Pointe Dr, Durham, NC, USA",27705,True,36.0298283,-78.92051459999999
09700495,Harris Teeter - Towne North,00495,HART,97,8345 Creedmoor Rd,Raleigh,NC,"8345 Creedmoor Rd, Raleigh, NC, USA",27613,True,35.9005912,-78.6825966
09700394,Harris Teeter - Shops at Erwin Mill,00394,HART,97,2107 Hillsborough Rd,Durham,NC,"2107 Hillsborough Rd, Durham, NC, USA",27705,True,36.0098038,-78.92423079999999
09700090,Harris Teeter - Leesville Towne Centre,00090,HART,97,13210 Strickland Rd,RALEIGH,NC,"13210 Strickland Rd, RALEIGH, NC, USA",27613,True,35.9091748,-78.7255631
09700492,Harris Teeter - Durham Festival Center,00492,HART,97,3457 Hillsborough Rd,Durham,NC,"3457 Hillsborough Rd, Durham, NC, USA",27705,True,36.0195575,-78.9476659
09700026,Harris Teeter - Stonehenge Market,00026,HART,97,7400 Creedmoor Rd,RALEIGH,NC,"7400 Creedmoor Rd, RALEIGH, NC, USA",27613,True,35.8870072,-78.67763389999999
09700344,Harris Teeter - North Ridge Shopping Center,00344,HART,97,6024 Falls of Neuse Rd,Raleigh,NC,"6024 Falls of Neuse Rd, Raleigh, NC, USA",27609,True,35.8654651,-78.6183281
09700304,Harris Teeter - The Corners at Brier Creek,00304,HART,97,4221 Corners Pkwy,Raleigh,NC,"4221 Corners Pkwy, Raleigh, NC, USA",27617,True,35.9192181,-78.7881852
09700319,Harris Teeter - The Pointe at Creedmoor,00319,HART,97,2051 W Millbrook Rd,Raleigh,NC,"2051 W Millbrook Rd, Raleigh, NC, USA",27612,True,35.8577701,-78.67964959999999
09700422,Harris Teeter - North Hills,00422,HART,97,120 Saint Albans Dr STE 100,Raleigh,NC,"120 Saint Albans Dr STE 100, Raleigh, NC, USA",27609,True,35.8376183,-78.6387252
09700172,Harris Teeter - Commons at University Place,00172,HART,97,1817 Martin Luther King Pkwy,DURHAM,NC,"1817 Martin Luther King Pkwy, DURHAM, NC, USA",27707,True,35.9595928,-78.9594266
09700289,Harris Teeter - Glenwood Village,00289,HART,97,2603 Glenwood Ave Ste 101,RALEIGH,NC,"2603 Glenwood Ave Ste 101, RALEIGH, NC, USA",27608,True,35.81548,-78.6603511
09700069,Harris Teeter - Olde Raleigh Village,00069,HART,97,3201 Edwards Mill Rd Ste 123,Raleigh,NC,"3201 Edwards Mill Rd Ste 123, Raleigh, NC, USA",276125370,True,35.8259777,-78.70716569999999
09700491,Harris Teeter - Southpoint Crossing,00491,HART,97,202 E NC Highway 54,Durham,NC,"202 E NC Highway 54, Durham, NC, USA",27713,True,35.912887,-78.9361845
09700021,Harris Teeter - Village District,00021,HART,97,500 Oberlin Rd,Raleigh,NC,"500 Oberlin Rd, Raleigh, NC, USA",27605,True,35.7915969,-78.66175919999999
09700224,Harris Teeter - Hope Valley Commons,00224,HART,97,1125 W NC Highway 54,Durham,NC,"1125 W NC Highway 54, Durham, NC, USA",27707,True,35.917753,-78.9586551
09700024,Harris Teeter Fuel - Hope Valley Fuel,00024,HART,97,7115 NC Highway 751,Durham,NC,"7115 NC Highway 751, Durham, NC, USA",27713,True,35.9160892,-78.9607521
09700223,Harris Teeter - Chapel Hill North,00223,HART,97,1800 Martin Luther King Jr Blvd,Chapel Hill,NC,"1800 Martin Luther King Jr Blvd, Chapel Hill, NC, USA",27514,True,35.9683304,-79.05861589999999
09700117,Harris Teeter - University Place,00117,HART,97,2110 S Estes Dr Ste OP-4,Chapel Hill,NC,"2110 S Estes Dr Ste OP-4, Chapel Hill, NC, USA",27514,True,35.9296248,-79.02651279999999
09700038,Harris Teeter - Plaza West,00038,HART,97,5563 Western Blvd Ste 6A,Raleigh,NC,"5563 Western Blvd Ste 6A, Raleigh, NC, USA",27606,True,35.7841806,-78.7202709
09700112,Harris Teeter - Harrison Pointe,00112,HART,97,270 Grande Heights Dr,Cary,NC,"270 Grande Heights Dr, Cary, NC, USA",27513,True,35.8047842,-78.78029389999999
09700104,Harris Teeter - McCrimmon Corners,00104,HART,97,4093 Davis Dr,MORRISVILLE,NC,"4093 Davis Dr, MORRISVILLE, NC, USA",27560,True,35.8355635,-78.85834779999999
09700229,Harris Teeter - Flowers Crossroads,00229,HART,97,67 Flowers Crossroads Way,CLAYTON,NC,"67 Flowers Crossroads Way, CLAYTON, NC, USA",27527,True,35.6560622,-78.3471848
09700115,Harris Teeter - Memorial Commons,00115,HART,97,2120 Wayne Memorial Dr,Goldsboro,NC,"2120 Wayne Memorial Dr, Goldsboro, NC, USA",27534,True,35.3955197,-77.96333589999999
09700430,Harris Teeter - Cary Village Square,00430,HART,97,885 Walnut St,Cary,NC,"885 Walnut St, Cary, NC, USA",27511,True,35.7751584,-78.76515409999999
09700330,Harris Teeter - Tryon Village,00330,HART,97,1151 Tryon Village Dr,CARY,NC,"1151 Tryon Village Dr, CARY, NC, USA",27518,True,35.7467228,-78.7432096
09700494,Harris Teeter - Maynard Crossing,00494,HART,97,1273 NW Maynard Rd,Cary,NC,"1273 NW Maynard Rd, Cary, NC, USA",27513,True,35.7856088,-78.8120469
09700236,Harris Teeter - Parkside Town Commons,00236,HART,97,7145 Okelly Chapel Rd,Cary,NC,"7145 Okelly Chapel Rd, Cary, NC, USA",27519,True,35.8436277,-78.88771129999999
09700257,Harris Teeter - Crescent Commons,00257,HART,97,2080 Kildaire Farm Rd,Cary,NC,"2080 Kildaire Farm Rd, Cary, NC, USA",27518,True,35.7354014,-78.78029339999999
09700138,Harris Teeter - Stone Creek Village,00138,HART,97,98 Cornerstone Dr,CARY,NC,"98 Cornerstone Dr, CARY, NC, USA",27519,True,35.790006,-78.8520133
09700283,Harris Teeter - Kings Grant Commons,00283,HART,97,8101 Fayetteville Rd,Raleigh,NC,"8101 Fayetteville Rd, Raleigh, NC, USA",27603,True,35.66338289999999,-78.699344
09700298,Harris Teeter - Cary Park Town Center,00298,HART,97,10140 Green Level Church Rd,Cary,NC,"10140 Green Level Church Rd, Cary, NC, USA",27519,True,35.8211903,-78.9007101
09700120,Harris Teeter - Meadowmont Village,00120,HART,97,116 W Barbee Chapel Rd,CHAPEL HILL,NC,"116 W Barbee Chapel Rd, CHAPEL HILL, NC, USA",27517,True,35.9064624,-79.0110049
09700297,Harris Teeter - Carr Mill,00297,HART,97,310 N Greensboro St,Carrboro,NC,"310 N Greensboro St, Carrboro, NC, USA",27510,True,35.9123793,-79.07077269999999
09700496,Harris Teeter - Lake Pine Plaza,00496,HART,97,940 US 64 Hwy W,Apex,NC,"940 US 64 Hwy W, Apex, NC, USA",27523,True,35.7457034,-78.82190860000001
09700137,Harris Teeter - Chatham Downs,00137,HART,97,88 Chatham Downs Dr,Chapel Hill,NC,"88 Chatham Downs Dr, Chapel Hill, NC, USA",27517,True,35.8309467,-79.08643529999999
09700345,Harris Teeter - New Market Square,00345,HART,97,2727 S Church St,BURLINGTON,NC,"2727 S Church St, BURLINGTON, NC, USA",27215,True,36.0822707,-79.48357109999999
09700058,Harris Teeter - Haddon Hall Commons,00058,HART,97,750 W Williams St,Apex,NC,"750 W Williams St, Apex, NC, USA",27502,True,35.737652,-78.86278469999999
09700335,Harris Teeter - Sweetwater Town Center,00335,HART,97,2810 Teachey Place,Apex,NC,"2810 Teachey Place, Apex, NC, USA",27523,True,35.743288,-78.917751
09700331,Harris Teeter - Stonebridge Village,00331,HART,97,3430 Ten Ten Rd,Cary,NC,"3430 Ten Ten Rd, Cary, NC, USA",27518,True,35.70214989999999,-78.79245949999999
09700118,Harris Teeter - Sunset Lake Commons,00118,HART,97,5277 Sunset Lake Rd,Holly Springs,NC,"5277 Sunset Lake Rd, Holly Springs, NC, USA",27540,True,35.6664434,-78.7962281
09700312,Harris Teeter Fuel - Holly Springs Fuel,00312,HART,97,501 Village Walk Dr,Holly Springs,NC,"501 Village Walk Dr, Holly Springs, NC, USA",27540,True,35.6400382,-78.8366647
09700311,Harris Teeter - SouthPark Village,00311,HART,97,324 Village Walk Dr,Holly Springs,NC,"324 Village Walk Dr, Holly Springs, NC, USA",27540,True,35.6395121,-78.8391491
09700498,Harris Teeter - Fuquay Crossing,00498,HART,97,1371 E Broad St,Fuquay Varina,NC,"1371 E Broad St, Fuquay Varina, NC, USA",27526,True,35.5949855,-78.77631
09700091,Harris Teeter - North Elm Village,00091,HART,97,401 Pisgah Church Rd,Greensboro,NC,"401 Pisgah Church Rd, Greensboro, NC, USA",27455,True,36.1305089,-79.7956135
09700347,Harris Teeter - Lawndale Crossing,00347,HART,97,2639 Lawndale Dr,GREENSBORO,NC,"2639 Lawndale Dr, GREENSBORO, NC, USA",27408,True,36.1033888,-79.8209937
09700280,Harris Teeter - Battleground North,00280,HART,97,4010 Battleground Ave,Greensboro,NC,"4010 Battleground Ave, Greensboro, NC, USA",27410,True,36.1475079,-79.86669610000001
09700306,Harris Teeter - The Shops at Friendly Center,00306,HART,97,3330 W Friendly Ave,Greensboro,NC,"3330 W Friendly Ave, Greensboro, NC, USA",27410,True,36.08803169999999,-79.83729
09700342,Harris Teeter - Garden Creek Center,00342,HART,97,1605 New Garden Rd,Greensboro,NC,"1605 New Garden Rd, Greensboro, NC, USA",27410,True,36.11855420000001,-79.87596409999999
09700033,Harris Teeter - Guilford College,00033,HART,97,701 Francis King St,GREENSBORO,NC,"701 Francis King St, GREENSBORO, NC, USA",27410,True,36.0885433,-79.8910439
02900743,Kroger - Hinton,00743,KROGER,29,307 Stokes Dr,Hinton,WV,"307 Stokes Dr, Hinton, WV, USA",25951,True,37.6599839,-80.89108379999999
02900316,Kroger - Princeton,00316,KROGER,29,1229 Stafford Dr,Princeton,WV,"1229 Stafford Dr, Princeton, WV, USA",24740,True,37.3620265,-81.0972534
02900770,Kroger - Beaver,00770,KROGER,29,151 N Beaver Ln,Beaver,WV,"151 N Beaver Ln, Beaver, WV, USA",25813,True,37.7483385,-81.1273966
09700346,Harris Teeter - Pine Ridge Plaza,00346,HART,97,2835 Reynolda Rd,Winston Salem,NC,"2835 Reynolda Rd, Winston Salem, NC, USA",27106,True,36.1458252,-80.29853039999999
09700250,Harris Teeter - Kernersville Marketplace,00250,HART,97,971 S Main St,Kernersville,NC,"971 S Main St, Kernersville, NC, USA",27284,True,36.107181,-80.0946989
02900790,Kroger - Beckley Crossing,00790,KROGER,29,133 Beckley Crossing SHPG CTR,Beckley,WV,"133 Beckley Crossing SHPG CTR, Beckley, WV, USA",25801,True,37.8021431,-81.18308239999999
02900805,Kroger - Harper Road,00805,KROGER,29,1734 Harper Rd,Beckley,WV,"1734 Harper Rd, Beckley, WV, USA",25801,True,37.78911350000001,-81.2036624
09700127,Harris Teeter - Whitaker Square,00127,HART,97,1955 N Peace Haven Rd,WINSTON SALEM,NC,"1955 N Peace Haven Rd, WINSTON SALEM, NC, USA",27104,True,36.1177845,-80.3106071
09700334,Harris Teeter - The Village at Robinhood,00334,HART,97,5365 Robinhood Village Dr,Winston Salem,NC,"5365 Robinhood Village Dr, Winston Salem, NC, USA",27106,True,36.122702,-80.368158
09700216,Harris Teeter - Cloverdale Plaza,00216,HART,97,2281 Cloverdale Ave,Winston Salem,NC,"2281 Cloverdale Ave, Winston Salem, NC, USA",27103,True,36.0911061,-80.2762102
09700155,Harris Teeter - Thruway Center,00155,HART,97,420 S Stratford Rd # 22,Winston Salem,NC,"420 S Stratford Rd # 22, Winston Salem, NC, USA",27103,True,36.0901682,-80.2858074
09700037,Harris Teeter - Harper Hill Commons,00037,HART,97,150 Grant Hill Ln,Winston Salem,NC,"150 Grant Hill Ln, Winston Salem, NC, USA",27104,True,36.0836581,-80.3455487
09700173,Harris Teeter - Oak Hollow Square,00173,HART,97,1589 Skeet Club Rd Ste 140,High Point,NC,"1589 Skeet Club Rd Ste 140, High Point, NC, USA",27265,True,36.0328,-79.96831000000002
09700064,Harris Teeter - Adams Farm,00064,HART,97,5710 W Gate City Blvd Ste W,Greensboro,NC,"5710 W Gate City Blvd Ste W, Greensboro, NC, USA",27407,True,36.0172047,-79.89743949999999
02900780,Kroger - Oak Hill,00780,KROGER,29,411 Mall Rd,Oak Hill,WV,"411 Mall Rd, Oak Hill, WV, USA",25840,True,38.0124247,-81.1277124
09700341,Harris Teeter - High Point Mall,00341,HART,97,265 Eastchester Dr,HIGH POINT,NC,"265 Eastchester Dr, HIGH POINT, NC, USA",27262,True,35.9844589,-80.01934469999999
09700228,Harris Teeter - Tanglewood Commons,00228,HART,97,4150 Clemmons Rd,Clemmons,NC,"4150 Clemmons Rd, Clemmons, NC, USA",27012,True,36.0197313,-80.4072654
309DC309,VitaCost DC North Carolina - VitaCost Fulfillment - Lexington NC,DC309,VITACOST,309,130 Lexington Pkwy,Lexington,NC,"130 Lexington Pkwy, Lexington, NC, USA",27295,True,35.7803055,-80.3225234
09700178,Harris Teeter - Alexander Pointe,00178,HART,97,850 Jake Alexander Blvd W,Salisbury,NC,"850 Jake Alexander Blvd W, Salisbury, NC, USA",28147,True,35.6680315,-80.49704059999999
09700274,Harris Teeter - The Village at Byers Creek,00274,HART,97,118 Argus Ln,Mooresville,NC,"118 Argus Ln, Mooresville, NC, USA",28117,True,35.6030954,-80.894977
09700099,Harris Teeter - Morrison Plantation,00099,HART,97,134 Town Center Dr Ste H,MOORESVILLE,NC,"134 Town Center Dr Ste H, MOORESVILLE, NC, USA",28117,True,35.58544,-80.87606
09700078,Harris Teeter - First Street Station,00078,HART,97,817 N 1st St,Albemarle,NC,"817 N 1st St, Albemarle, NC, USA",28001,True,35.3619707,-80.1999289
09700202,Harris Teeter - Shoppes at Davidson Corner,00202,HART,97,1245 Concord Pkwy N Suite 1,Concord,NC,"1245 Concord Pkwy N Suite 1, Concord, NC, USA",28025,True,35.4327048,-80.60589159999999
09700263,Harris Teeter Fuel - Harris Teeter Fuel,00263,HART,97,601 Griffith St,Davidson,NC,"601 Griffith St, Davidson, NC, USA",28036,True,35.5018194,-80.8617783
02900754,Kroger - Marmet,00754,KROGER,29,10635 Maccorkle Ave,Marmet,WV,"10635 Maccorkle Ave, Marmet, WV, USA",25315,True,38.2407311,-81.56078389999999
02900772,Kroger - Kanawha City,00772,KROGER,29,5717 Maccorkle Ave Se,Charleston,WV,"5717 Maccorkle Ave Se, Charleston, WV, USA",25304,True,38.3111621,-81.565207
02900817,Kroger - Danville,00817,KROGER,29,3265 Smoot Ave,Danville,WV,"3265 Smoot Ave, Danville, WV, USA",25053,True,38.0745605,-81.82171939999999
02900668,Kroger - Logan,00668,KROGER,29,25 Holden Rd,Mt Gay,WV,"25 Holden Rd, Mt Gay, WV, USA",25637,True,37.8451126,-82.0142315
